lat,long,data,visualization,society,date
52.14,-0.47,4.00,3.67,3.00,8/6/2019
50.85,4.35,0.00,0.00,2.00,8/6/2019
36.31,-82.35,3.00,3.00,1.67,8/6/2019
53.55,9.99,4.00,4.00,4.00,8/6/2019
35.23,-80.84,3.33,3.00,2.33,8/6/2019
34.05,-118.24,2.33,2.00,2.00,8/6/2019
41.88,-87.63,0.67,3.33,2.67,8/6/2019
37.54,-77.44,3.00,3.33,1.67,8/6/2019
-22.91,-43.17,2.33,2.67,3.00,8/6/2019
43.54,-80.25,3.00,3.00,1.00,8/6/2019
38.98,-77.09,2.00,2.33,3.33,8/6/2019
40.71,-74.01,2.00,2.00,1.67,8/6/2019
42.99,-79.25,2.00,3.67,2.33,8/6/2019
30.33,-81.66,4.00,4.33,2.67,8/6/2019
47.38,8.54,2.33,2.33,2.00,8/7/2019
51.51,-0.13,3.00,4.33,5.00,8/7/2019
55.07,10.61,3.00,2.00,1.00,8/7/2019
28.46,77.03,0.67,0.33,1.67,8/7/2019
40.71,-74.01,1.67,1.00,1.67,8/7/2019
5.98,116.07,0.00,0.00,0.00,8/7/2019
42.41,-71.38,3.00,3.00,3.67,8/7/2019
40.74,-73.69,1.33,1.00,0.33,8/7/2019
53.48,-2.24,2.67,2.33,0.67,8/7/2019
40.71,-74.01,4.33,3.00,4.33,8/7/2019
41.88,-87.63,1.00,1.00,3.67,8/7/2019
,,0.00,0.00,0.00,8/7/2019
39.95,-75.17,4.00,3.33,4.00,8/7/2019
,,0.00,0.00,0.00,8/7/2019
39.74,-104.99,2.33,3.00,2.00,8/7/2019
35.93,-86.87,3.00,1.00,2.00,8/7/2019
41.88,-87.63,2.67,3.00,4.00,8/7/2019
49.89,-119.50,0.00,0.00,0.00,8/7/2019
41.88,-87.63,1.00,1.00,1.00,8/7/2019
37.80,-122.27,1.00,1.00,1.00,8/7/2019
37.97,-122.56,4.33,5.00,3.33,8/7/2019
38.91,-77.04,3.00,2.33,1.00,8/7/2019
44.98,-93.27,3.33,3.33,3.33,8/7/2019
33.47,-82.01,4.33,3.00,3.33,8/7/2019
52.13,5.29,3.00,2.33,1.33,8/7/2019
38.91,-77.04,4.67,3.67,4.00,8/7/2019
32.78,-96.80,4.00,3.00,3.67,8/7/2019
37.09,-95.71,3.67,2.00,3.00,8/7/2019
41.88,-87.63,2.67,3.33,2.00,8/7/2019
43.78,-88.79,4.33,4.33,3.33,8/7/2019
51.04,-114.07,3.00,3.33,3.67,8/7/2019
37.80,-122.27,1.33,0.67,1.33,8/7/2019
32.22,-110.97,4.00,4.00,4.00,8/7/2019
36.16,-86.78,3.00,4.00,4.33,8/7/2019
41.88,-87.63,2.33,1.33,3.00,8/7/2019
42.37,-72.52,1.33,1.33,1.33,8/7/2019
-40.90,174.89,1.33,1.00,1.33,8/7/2019
33.74,-117.82,2.00,2.00,2.67,8/7/2019
40.68,-73.94,2.67,3.00,3.33,8/7/2019
29.76,-95.37,3.67,3.67,3.00,8/7/2019
20.59,78.96,3.00,3.00,2.00,8/8/2019
11.02,76.96,0.00,0.67,0.00,8/8/2019
8.98,38.76,3.33,3.00,2.00,8/8/2019
51.22,4.40,5.00,5.00,4.33,8/8/2019
51.51,-0.13,2.67,2.33,1.00,8/8/2019
39.78,-89.65,3.00,3.33,2.33,8/8/2019
38.91,-77.04,0.00,0.00,0.00,8/8/2019
48.86,2.35,4.00,4.00,3.00,8/8/2019
36.16,-86.78,0.00,1.00,4.33,8/8/2019
38.91,-77.04,1.67,2.33,1.67,8/8/2019
46.06,14.51,1.67,1.33,0.00,8/8/2019
38.88,-77.11,4.00,3.00,1.33,8/8/2019
43.65,-79.38,4.00,4.33,3.33,8/8/2019
48.86,2.35,3.67,2.67,3.33,8/8/2019
42.36,-71.06,3.67,2.33,2.00,8/8/2019
38.91,-77.04,3.33,3.33,2.33,8/8/2019
,,3.00,3.33,3.00,8/8/2019
43.65,-79.38,0.00,2.33,2.67,8/8/2019
39.98,-86.12,3.67,4.00,2.33,8/8/2019
,,0.00,0.00,0.00,8/8/2019
-22.91,-43.17,1.00,2.33,1.67,8/8/2019
37.77,-122.42,2.33,2.00,3.00,8/8/2019
14.63,-90.51,4.00,3.33,3.00,8/8/2019
28.67,77.45,4.00,4.00,2.33,8/9/2019
30.27,120.16,3.33,4.33,2.67,8/9/2019
51.51,-0.13,3.00,3.00,3.00,8/9/2019
18.52,73.86,4.33,4.00,2.00,8/9/2019
-33.87,151.21,2.00,1.67,1.67,8/9/2019
51.20,4.77,3.33,3.00,2.67,8/9/2019
52.52,13.40,3.00,3.00,3.33,8/9/2019
51.17,10.45,3.67,2.33,1.67,8/9/2019
48.14,11.58,3.00,3.33,3.00,8/9/2019
42.28,-83.74,3.00,2.33,1.67,8/9/2019
,,0.00,0.00,0.00,8/9/2019
-23.42,-51.43,4.00,4.00,2.67,8/9/2019
38.91,-77.04,0.67,1.33,0.67,8/9/2019
19.43,-99.13,3.67,3.33,1.33,8/9/2019
42.36,-71.06,4.33,3.67,3.00,8/9/2019
38.91,-77.04,2.67,2.00,4.00,8/9/2019
48.14,11.58,3.33,3.67,3.33,8/9/2019
40.42,-3.70,1.00,1.67,0.33,8/9/2019
-25.48,-49.30,1.33,1.33,0.33,8/9/2019
38.63,-90.20,4.00,3.67,2.33,8/9/2019
44.23,-76.49,3.00,1.67,0.67,8/9/2019
37.77,-122.42,3.33,4.00,3.00,8/9/2019
-15.69,46.33,0.33,0.33,0.00,8/9/2019
4.71,-74.07,2.67,2.00,1.67,8/9/2019
18.52,73.86,1.33,1.00,0.00,8/10/2019
,,0.00,0.00,0.00,8/10/2019
51.51,-0.13,3.67,4.33,4.33,8/10/2019
33.97,-6.85,3.33,3.67,3.67,8/10/2019
-37.81,144.96,2.00,1.33,1.33,8/10/2019
-30.03,-51.22,3.33,2.67,1.67,8/10/2019
40.74,-74.17,2.67,3.67,1.67,8/10/2019
38.91,-77.04,3.67,3.33,3.33,8/10/2019
17.39,78.49,2.00,2.67,3.00,8/10/2019
47.61,-122.33,3.00,2.33,3.00,8/10/2019
33.68,-117.83,3.67,3.33,1.67,8/10/2019
49.28,-123.12,2.67,3.67,4.67,8/10/2019
-37.81,144.96,2.67,2.33,2.67,8/10/2019
44.31,-85.60,4.00,5.00,3.67,8/10/2019
41.88,-87.63,3.33,3.33,3.33,8/10/2019
38.98,-94.97,4.33,4.67,3.33,8/10/2019
41.93,-74.00,2.67,1.33,1.00,8/11/2019
-34.90,-56.16,4.33,3.67,0.00,8/11/2019
40.42,-3.70,3.33,3.33,2.00,8/11/2019
59.91,10.75,1.00,2.33,0.33,8/11/2019
37.66,-121.88,1.00,0.33,0.33,8/11/2019
39.38,-77.27,1.00,1.67,5.00,8/11/2019
45.42,-75.70,0.00,0.00,0.00,8/11/2019
42.36,-71.06,3.00,2.33,3.33,8/11/2019
42.37,-71.11,3.00,4.00,3.67,8/11/2019
-37.81,144.96,3.33,2.67,3.33,8/12/2019
39.96,-76.73,4.33,3.33,3.00,8/12/2019
38.91,-77.04,2.67,3.67,3.00,8/12/2019
33.75,-84.39,4.33,2.00,2.00,8/12/2019
51.45,-2.59,3.67,3.33,3.00,8/12/2019
33.52,-86.81,4.00,3.67,3.33,8/12/2019
-22.95,-43.18,4.00,3.33,1.00,8/12/2019
59.91,10.75,3.33,2.67,1.33,8/12/2019
32.74,-97.11,3.33,3.67,2.67,8/12/2019
,,3.33,3.00,2.33,8/12/2019
33.12,-117.09,1.00,0.67,0.33,8/12/2019
43.65,-79.38,1.00,1.00,1.00,8/12/2019
45.51,-122.68,2.67,1.67,3.33,8/12/2019
51.23,6.77,3.67,3.67,3.33,8/12/2019
40.71,-74.01,2.67,4.00,2.67,8/12/2019
43.04,-87.91,4.00,3.67,1.67,8/12/2019
37.77,-122.42,4.33,4.00,3.33,8/12/2019
41.59,-93.52,2.33,2.00,2.33,8/12/2019
40.76,-111.89,3.00,3.00,3.33,8/12/2019
34.50,-93.06,2.00,2.67,3.67,8/12/2019
-39.64,176.84,1.00,3.67,4.00,8/12/2019
42.44,-76.50,2.67,1.67,0.67,8/13/2019
-33.92,18.42,2.67,2.67,2.67,8/13/2019
47.76,-3.35,1.00,1.67,3.33,8/13/2019
53.96,-1.09,4.33,4.67,4.67,8/13/2019
45.42,-75.70,3.00,1.33,1.33,8/13/2019
43.65,-79.38,3.00,3.00,1.33,8/13/2019
48.43,-123.37,0.67,2.00,1.67,8/13/2019
40.43,-86.91,3.67,3.33,3.33,8/13/2019
17.39,78.49,2.67,2.67,2.33,8/13/2019
18.47,-66.11,3.00,2.67,3.00,8/13/2019
12.97,77.59,1.00,1.00,1.00,8/13/2019
41.08,-85.14,1.67,0.33,0.33,8/13/2019
41.90,12.50,4.33,4.33,2.67,8/13/2019
41.20,-77.19,2.33,3.33,3.00,8/13/2019
47.75,-120.74,4.00,3.33,3.67,8/13/2019
53.90,27.56,0.33,0.33,0.00,8/13/2019
38.88,-77.11,1.67,0.67,1.67,8/13/2019
39.95,-75.17,5.00,5.00,5.00,8/13/2019
-6.26,106.81,3.33,4.00,2.67,8/13/2019
40.71,-74.01,3.33,3.00,2.00,8/14/2019
48.39,-4.49,1.33,1.00,0.00,8/14/2019
48.14,11.58,5.00,3.33,2.00,8/14/2019
48.86,2.35,0.00,0.00,0.00,8/14/2019
51.51,-0.13,3.67,3.67,3.67,8/14/2019
50.06,19.94,3.00,4.00,3.33,8/14/2019
52.52,13.40,3.67,3.00,3.00,8/14/2019
52.03,8.53,1.00,1.33,2.00,8/14/2019
53.40,-6.21,1.67,2.00,1.33,8/14/2019
38.91,-77.04,2.67,3.67,3.33,8/14/2019
46.95,7.45,2.67,2.00,0.33,8/14/2019
4.71,-74.07,1.67,2.00,1.00,8/14/2019
56.20,-3.00,3.67,3.33,1.00,8/14/2019
43.96,1.23,2.00,3.33,2.67,8/14/2019
-30.86,-64.53,3.33,3.67,3.33,8/14/2019
59.33,18.07,4.00,4.33,2.67,8/14/2019
38.91,-77.04,4.33,4.33,3.67,8/14/2019
47.61,-122.33,2.33,2.33,1.67,8/14/2019
43.65,-79.38,3.00,3.00,4.00,8/14/2019
38.03,-78.48,2.67,3.00,2.67,8/14/2019
42.36,-71.06,3.67,4.67,3.33,8/14/2019
41.05,-73.54,1.67,1.33,0.67,8/14/2019
51.51,-0.13,1.00,2.67,0.67,8/14/2019
60.17,24.94,3.00,3.67,2.67,8/14/2019
43.65,-79.38,3.33,4.00,3.00,8/14/2019
36.74,-119.79,3.33,1.33,3.33,8/14/2019
48.86,2.35,2.33,2.33,3.00,8/14/2019
33.52,-86.81,0.67,0.33,1.33,8/14/2019
48.70,2.13,3.00,3.00,1.67,8/14/2019
27.95,-82.46,3.33,3.33,3.00,8/14/2019
40.71,-74.01,0.33,1.33,1.00,8/14/2019
40.71,-74.01,1.67,1.67,1.00,8/14/2019
54.98,-1.62,3.33,3.00,3.00,8/14/2019
46.20,6.14,1.00,2.33,1.33,8/14/2019
51.51,-0.13,3.33,3.33,1.67,8/14/2019
,,0.00,0.00,0.00,8/14/2019
48.43,-123.37,3.00,3.33,2.67,8/14/2019
-32.93,151.78,2.00,2.33,3.33,8/14/2019
32.22,-110.97,4.67,3.67,3.33,8/14/2019
47.75,-120.74,2.00,2.00,2.67,8/14/2019
38.88,-94.82,0.00,0.00,4.67,8/14/2019
19.90,-155.58,3.00,3.33,3.00,8/14/2019
38.80,-77.05,3.67,3.00,3.67,8/14/2019
38.85,-77.31,2.67,4.00,3.00,8/14/2019
-33.87,151.21,3.67,1.67,2.67,8/15/2019
49.01,8.40,3.67,3.00,0.33,8/15/2019
39.29,-76.61,1.00,2.33,3.33,8/15/2019
60.17,24.94,3.33,3.67,2.00,8/15/2019
44.98,-93.27,3.67,4.00,3.33,8/15/2019
41.90,12.50,3.67,3.67,3.00,8/15/2019
60.39,5.32,1.67,2.33,1.00,8/15/2019
50.82,-1.09,5.00,4.33,5.00,8/15/2019
53.80,-1.55,3.00,3.00,2.67,8/15/2019
33.16,-96.94,3.00,3.00,3.33,8/15/2019
38.91,-77.04,2.33,1.67,1.67,8/15/2019
12.97,77.59,4.00,3.67,2.33,8/15/2019
20.59,78.96,2.33,2.67,1.00,8/15/2019
37.54,-77.44,0.33,1.00,2.00,8/15/2019
40.71,-74.01,2.33,2.67,1.67,8/15/2019
39.95,-75.17,2.67,2.33,1.33,8/15/2019
39.95,-75.17,4.33,2.67,1.00,8/15/2019
39.95,-75.17,1.00,1.33,3.00,8/15/2019
55.95,-3.19,3.33,4.00,3.67,8/15/2019
41.50,-81.69,3.67,1.67,0.00,8/15/2019
51.51,-0.13,2.00,3.33,1.67,8/15/2019
51.51,-0.13,3.33,3.33,3.33,8/15/2019
23.02,72.57,0.67,0.00,0.67,8/15/2019
18.52,73.86,1.00,1.67,1.00,8/16/2019
12.97,77.59,1.00,0.67,0.00,8/16/2019
31.23,121.47,2.33,2.00,0.67,8/16/2019
37.39,-5.98,2.00,2.00,0.33,8/16/2019
41.39,2.17,3.67,2.33,3.67,8/16/2019
-33.45,-70.67,3.33,3.33,3.33,8/16/2019
53.48,-2.24,4.00,4.00,3.33,8/16/2019
40.71,-74.01,2.00,1.00,1.67,8/16/2019
31.76,-106.49,4.00,3.33,2.67,8/16/2019
42.36,-71.06,1.67,1.67,1.33,8/16/2019
40.71,-74.01,3.00,3.00,4.67,8/16/2019
40.64,22.94,3.67,3.00,0.67,8/16/2019
40.80,-74.48,3.00,3.33,2.67,8/16/2019
55.60,13.00,1.33,1.33,2.00,8/16/2019
48.14,11.58,4.00,4.00,0.67,8/16/2019
37.77,-122.42,1.00,1.67,3.67,8/16/2019
36.16,-86.78,1.00,1.67,2.67,8/16/2019
36.60,-121.89,3.67,4.00,4.00,8/16/2019
36.60,-121.89,3.00,3.00,1.67,8/16/2019
12.97,77.59,2.00,2.00,3.00,8/16/2019
38.11,-122.57,3.67,2.67,3.00,8/16/2019
40.44,-80.00,0.00,0.67,0.00,8/16/2019
64.84,-147.72,0.33,0.33,1.33,8/16/2019
34.06,-117.18,2.67,2.33,2.67,8/16/2019
42.42,-71.16,1.33,1.67,1.67,8/16/2019
47.61,-122.33,3.67,3.33,4.00,8/16/2019
33.53,-82.13,4.33,5.00,3.67,8/16/2019
26.12,-80.14,4.00,4.00,2.33,8/16/2019
47.25,-122.44,2.67,2.00,0.67,8/17/2019
52.52,13.40,3.67,4.33,3.00,8/17/2019
-33.76,150.99,3.00,3.67,1.33,8/17/2019
39.92,-105.09,2.67,2.33,1.00,8/17/2019
-19.92,-43.93,2.00,1.33,0.00,8/17/2019
40.42,-3.70,2.67,2.33,1.33,8/17/2019
19.43,-99.13,3.67,3.00,3.67,8/17/2019
23.81,90.41,0.33,0.00,0.67,8/17/2019
47.61,-122.33,2.00,3.00,3.67,8/17/2019
51.51,-0.13,3.67,4.33,2.33,8/17/2019
48.86,2.35,0.33,1.33,1.00,8/18/2019
24.48,118.09,0.33,0.33,0.00,8/18/2019
25.20,55.27,3.00,3.00,3.00,8/18/2019
37.49,-122.24,0.00,0.00,0.00,8/18/2019
